"number","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t40"
118041,118041,"rna-XM_003556421.5",7,1869,"MSTRG.39887","LOC100807570",1.690902,1.806778,3.816393,2.438024333,10.065811,5.964229,8.447809,8.159283,7.973962,7.531438,6.365441,7.290280333,3.346678246,1.742729855,0.014238023,2.990241006,1.580261767,0.078802201
87743,87743,"rna-XM_006597454.3",6,2762,"MSTRG.29755","LOC100806032",1,1,1.08436,1.02812,3.489829,3.024074,3.793865,3.435922667,1,5.201151,1.865492,2.688881,3.341947114,1.740688903,0.000436597,2.615337704,1.386997246,0.020000985
98249,98249,"MSTRG.33303.1",3,1732,"MSTRG.33303",".",19.331833,24.330532,27.159868,23.607411,78.047005,57.589355,99.522743,78.38636767,8.43162,21.535973,1.122039,10.36321067,3.320413563,1.731362943,0.01128078,0.438981245,-1.187768792,0.006617287
20250,20250,"MSTRG.6935.1",21,2398,"MSTRG.6935",".",5.818329,1.094322,4.110325,3.674325333,14.192306,15.211583,7.135063,12.17965067,1.126068,3.053669,1.569779,1.916505333,3.314799198,1.728921478,0.042288971,0.521593805,-0.939001359,0.395637718
30619,30619,"MSTRG.10447.6",20,2162,"MSTRG.10447",".",3.822838,4.27202,3.430906,3.841921333,14.00772,8.314873,15.843403,12.72199867,36.39584,30.934692,44.542839,37.29112367,3.311363655,1.727425457,0.01760333,9.706373566,3.278932386,0.125731393
40925,40925,"rna-XM_014778234.3",1,1158,"MSTRG.13845","LOC100788877",1.000001,1,1,1.000000333,4.762334,2.758485,2.379887,3.300235333,1.711949,1.000001,1.222487,1.311479,3.300234233,1.722568423,0.03580598,1.311478563,0.391194226,0.236066969
5706,5706,"rna-XR_001383633.3",10,1645,"MSTRG.1977","LOC100784859",1.291989,1.203775,1.431318,1.309027333,5.939624,2.643657,4.351775,4.311685333,2.729338,2.184619,3.561389,2.825115333,3.293808482,1.719756672,0.034596565,2.158179025,1.109814544,0.001042016
107081,107081,"rna-XM_006602891.4",2,1452,"MSTRG.36201","LOC100812131",2.590651,1.820318,2.752934,2.387967667,11.321456,4.855528,7.407572,7.861518667,16.433549,17.608816,23.235485,19.09261667,3.292137819,1.719024733,0.045125779,7.995341367,2.999159632,0.102800343
90560,90560,"MSTRG.30621.2",7,1924,"MSTRG.30621",".",1,1,1,1,2.342562,4.255475,3.275551,3.291196,4.092432,1,1,2.030810667,3.291196,1.718611946,0.014275104,2.030810667,1.022055743,0.169960291
70964,70964,"rna-NM_001249653.2",2,885,"MSTRG.24069","GLYI-17",2.010736,3.054191,1.364116,2.143014333,8.414461,6.831562,5.907205,7.051076,14.90769,10.989409,21.755732,15.884277,3.290260774,1.718201931,0.005112317,7.412118881,2.889886021,0.103331355
19057,19057,"rna-XM_003522630.4",2,938,"MSTRG.6593","LOC100795131",3.149555,3.410891,3.478656,3.346367333,14.491385,5.992861,12.541584,11.00861,6.849121,13.448577,14.368349,11.555349,3.289719539,1.717964594,0.040785453,3.453102379,1.787893109,0.127049713
106884,106884,"rna-XM_006602843.4",1,1043,"MSTRG.36123","LOC100791253",3.026,3.286602,2.620481,2.977694333,11.078695,6.318638,11.966247,9.78786,16.617055,43.681892,34.11607,31.47167233,3.287060022,1.7167978,0.01814108,10.56914136,3.401786271,0.112856824
74643,74643,"rna-XM_003542108.5",3,1492,"MSTRG.25204","LOC100782104",2.543771,7.37916,3.368531,4.430487333,10.034937,12.908728,20.729517,14.55772733,13.363425,18.114733,27.718542,19.73223333,3.285807235,1.716247846,0.04541537,4.453738798,2.15501695,0.164529334
73911,73911,"rna-XM_014765283.2",4,811,"MSTRG.24941","LOC100782656",1.794505,1.517981,1.234237,1.515574333,4.836705,4.51288,5.56447,4.971351667,3.740781,6.670278,2.284504,4.231854333,3.280176734,1.713773549,0.000593578,2.792244657,1.481425356,0.040285058
86099,86099,"rna-XM_003546429.5",4,2330,"MSTRG.29163","LOC100792940",5.34899,4.812525,2.850896,4.337470333,17.904512,8.714155,16.062579,14.227082,10.461827,15.435927,19.590229,15.162661,3.280041339,1.713713998,0.027260594,3.495738261,1.805597169,0.165849099
78147,78147,"rna-XM_006594596.4",5,1802,"MSTRG.26481","LOC100798018",2.138318,1.516514,1.090825,1.581885667,6.483875,3.599254,5.473919,5.185682667,6.421695,4.125854,2.850058,4.465869,3.278165278,1.712888594,0.015964582,2.823130074,1.497295602,0.026932559
36900,36900,"rna-XM_003528754.4",5,2042,"MSTRG.12541","LOC100813492",4.623055,2.589404,4.38169,3.864716333,15.525332,8.871264,13.565225,12.65394033,9.762458,7.869691,10.760027,9.464058667,3.274222282,1.711152268,0.013325034,2.448836564,1.292096491,0.173206748
11828,11828,"MSTRG.4086.1",5,2355,"MSTRG.4086",".",1.975363,1.761292,1.707576,1.814743667,6.73935,7.66732,3.416112,5.940927333,3.088538,6.674354,21.800098,10.52099667,3.273700547,1.710922361,0.033187427,5.797511164,2.535433693,0.135718689
27922,27922,"MSTRG.9427.4",6,1425,"MSTRG.9427",".",4.530377,3.105831,3.377475,3.671227667,11.682888,9.940463,14.420996,12.01478233,12.500853,10.90585,16.217039,13.207914,3.272687892,1.710476023,0.003727115,3.597683173,1.847068142,0.140129499
11156,11156,"rna-XM_006574356.4",15,2628,"MSTRG.3822","LOC100794566",1.05674,4.339853,1.953923,2.450172,6.913299,10.795341,6.332155,8.013598333,1.781818,7.848915,5.497823,5.042852,3.270626851,1.70956717,0.031246345,2.058162447,1.041356856,0.145155774
20932,20932,"rna-XM_006578492.4",2,2450,"MSTRG.7086","LOC102662018",1,1,1,1,2.822305,2.454799,4.519686,3.265596667,1.9925,2.448244,2.40621,2.282318,3.265596667,1.707346615,0.023533142,2.282318,1.190499819,0.005921173
14695,14695,"rna-NM_001250974.2",5,4538,"MSTRG.4933","CHLH",2.04162,2.193662,2.067317,2.100866333,7.51084,3.729045,9.309046,6.849643667,2.970794,2.498684,2.950697,2.806725,3.260390039,1.705044564,0.044710924,1.335984568,0.417903343,0.003095822
73849,73849,"rna-NM_001249652.3",1,702,"MSTRG.24910","LOC100500597",43.65979,60.012691,31.631781,45.10142067,185.08075,97.637978,157.621872,146.7802,289.743103,191.547775,153.230148,211.5070087,3.254447373,1.702412585,0.019904143,4.689586393,2.229460687,0.282892558
52739,52739,"MSTRG.17859.3",4,1287,"MSTRG.17859",".",3.091231,2.721406,1.686156,2.499597667,8.782956,6.867875,8.709031,8.119954,13.703959,10.264976,5.297959,9.755631333,3.248504393,1.699775656,0.001734507,3.902880636,1.964539341,0.141002114
32085,32085,"MSTRG.11007.2",9,3731,"MSTRG.11007",".",1.639171,1.737019,1.496258,1.624149333,4.596664,3.843926,7.373535,5.271375,8.204435,9.700128,4.842243,7.582268667,3.245622118,1.698495039,0.027506228,4.668455365,2.22294529,0.046963147
10230,10230,"MSTRG.3451.2",3,1692,"MSTRG.3451",".",2.166343,3.873231,1.656681,2.565418333,10.13249,4.590101,10.239246,8.320612333,5.155087,7.130665,6.541323,6.275691667,3.243374472,1.697495603,0.043970279,2.44626445,1.290580373,0.089974818
97340,97340,"MSTRG.32969.1",1,1359,"MSTRG.32969",".",6.355974,3.790954,3.364759,4.503895667,16.998092,10.107196,16.605751,14.57034633,11.241571,8.664078,10.368768,10.09147233,3.235054142,1.693789857,0.014185528,2.240609702,1.163891364,0.248141073
57638,57638,"rna-XM_003535131.5",8,2132,"MSTRG.19519","LOC100783626",1.744816,1.883582,1.549057,1.725818333,6.390174,3.669312,6.653427,5.570971,5.358321,4.944188,3.571065,4.624524667,3.228017047,1.690648197,0.015990682,2.679612668,1.422024477,0.008472153
59680,59680,"MSTRG.20186.4",13,2140,"MSTRG.20186",".",1,1,1,1,4.108834,1.90714,3.650338,3.222104,3.804911,2.359588,1,2.388166333,3.222104,1.688003061,0.029564422,2.388166333,1.255903322,0.136891309
24741,24741,"rna-XM_006579614.4",10,2905,"MSTRG.8434","LOC100807214",7.545908,4.31527,2.947994,4.936390667,15.805983,13.00847,18.728046,15.84749967,9.908491,11.908532,14.245253,12.02075867,3.210341469,1.682726758,0.007003125,2.435131148,1.283999473,0.249781901
3627,3627,"MSTRG.1132.1",15,2735,"MSTRG.1132",".",19.952974,5.609843,6.081108,10.547975,41.588093,26.848389,33.137909,33.85813033,44.179111,41.618351,53.323997,46.37381967,3.209917575,1.682536252,0.021412138,4.396466589,2.136344505,0.220282085
62316,62316,"MSTRG.21183.2",5,2101,"MSTRG.21183",".",2.235905,1,2.6114,1.949101667,7.901934,4.776949,6.06808,6.248987667,6.324443,1,2.160381,3.161608,3.206086052,1.680813148,0.01393473,1.622084704,0.697849158,0.207277095
3963,3963,"rna-XM_003517206.5",2,1514,"MSTRG.1277","LOC100814253",1.748543,1.582955,2.805831,2.045776333,8.877048,5.039306,5.720425,6.545593,2.674029,3.133114,4.650886,3.486009667,3.199564338,1.677875477,0.022336986,1.704003322,0.768928148,0.04170982
91821,91821,"MSTRG.31026.3",17,3478,"MSTRG.31026",".",3.48694,4.964589,1,3.150509667,9.581614,11.407805,9.113757,10.034392,1.005091,6.033305,1.054651,2.697682333,3.185005939,1.671296063,0.007023671,0.856268546,-0.223864763,0.561177529
6900,6900,"rna-NM_001248275.2",4,1236,"MSTRG.2405","PIP2-9",12.570148,11.60843,8.553458,10.91067867,45.510899,27.341164,31.260969,34.704344,38.461029,23.477467,15.948271,25.96225567,3.18076859,1.669375416,0.01358637,2.379527109,1.25067489,0.572034719
63374,63374,"rna-XM_003538860.4",6,1571,"MSTRG.21610","LOC100777578",2.016725,3.600899,1.956288,2.524637333,8.19978,7.921355,7.961551,8.027562,9.588157,10.045598,21.451916,13.69522367,3.179689175,1.668885744,0.000542819,5.424630101,2.439524765,0.126376183
57410,57410,"rna-NM_001317579.1",10,2178,"MSTRG.19467","LOC547729",6.189926,6.831308,13.531008,8.850747333,33.948586,33.888378,16.486015,28.10765967,11.473731,10.373448,51.553883,24.46702067,3.175738569,1.667092153,0.037194893,2.764401666,1.466967254,0.283989158
53437,53437,"rna-XM_014762309.3",3,3949,"MSTRG.18139","LOC100813901",1,1,1,1,4.228843,2.152726,3.13611,3.172559667,4.796885,4.478647,1,3.425177333,3.172559667,1.665647297,0.022290947,3.425177333,1.776178683,0.117315893
101128,101128,"MSTRG.34221.2",12,2471,"MSTRG.34221",".",1.381853,1.892561,1.137473,1.470629,6.669683,3.458288,3.866978,4.664983,2.847219,3.464285,3.118629,3.143377667,3.172100509,1.665438484,0.036544769,2.137437564,1.095882278,0.001684437
38244,38244,"rna-XM_014777953.3",12,5321,"MSTRG.12991","LOC100809749",1,1,4.184968,2.061656,8.12216,4.888755,6.578538,6.529817667,4.34052,2.156399,4.222138,3.573019,3.167268287,1.663239078,0.034174291,1.733082047,0.793339955,0.223052272
79956,79956,"rna-XM_003543472.5",2,1317,"MSTRG.27140","LOC100791492",23.418375,16.357696,21.859375,20.54514867,78.854225,35.130592,80.626488,64.870435,126.214066,86.731995,68.514366,93.82014233,3.157457561,1.658763343,0.042022879,4.56653509,2.191099919,0.270470706
118690,118690,"rna-NM_001248081.1",1,633,"MSTRG.40098","LOC100500484",13.100445,3.366752,33.44994,16.63904567,65.23085,36.193779,56.04158,52.48873633,149.971909,81.571808,75.683899,102.4092053,3.154552093,1.657435175,0.043760165,6.154752342,2.621700806,0.230114537
115715,115715,"MSTRG.39039.2",15,5441,"MSTRG.39039",".",1,1.06159,1,1.02053,4.093284,3.032731,2.504569,3.210194667,3.733966,1,1.126852,1.953606,3.145615187,1.653342192,0.009426722,1.914305312,0.936820943,0.146385681
67216,67216,"MSTRG.22929.11",23,3594,"MSTRG.22929",".",2.448055,1.783451,1.293303,1.841603,5.852585,5.493276,5.999786,5.781882333,6.534365,1,1,2.844788333,3.139592156,1.65057716,0.000426003,1.544734849,0.627359224,0.551114569
82756,82756,"gene-LOC100776062",4,1110,"MSTRG.28183","LOC100776062",1.434193,5.854218,6.677329,4.655246667,12.768211,20.237143,10.841309,14.61555433,4.795635,1.132871,11.242941,5.723815667,3.139587519,1.650575029,0.039070663,1.229540791,0.298119598,0.518098687
365,365,"MSTRG.155.4",6,1275,"MSTRG.155",".",1,1,2.067869,1.355956333,2.535378,4.76932,5.456796,4.253831333,1,4.725107,1,2.241702333,3.13714478,1.649452111,0.038130463,1.65322605,0.725284002,0.341711157
117749,117749,"MSTRG.39768.5",25,3127,"MSTRG.39768",".",1.00219,1.741496,1.771721,1.505135667,6.356368,5.093999,2.694647,4.715004667,6.056549,4.456403,4.051164,4.854705333,3.13261108,1.647365667,0.043670815,3.225427076,1.689490199,0.010838903
55394,55394,"rna-NM_001249483.2",4,736,"MSTRG.18857","LOC100306535",3.374896,1.610114,1.779536,2.254848667,8.693592,4.04627,8.435558,7.058473333,4.968434,2.791422,3.05166,3.603838667,3.130353463,1.646325568,0.040542749,1.598261879,0.676503816,0.161922665
8523,8523,"MSTRG.2956.3",8,2421,"MSTRG.2956",".",1.856686,2.233377,2.700424,2.263495667,9.161214,6.242836,5.843856,7.082635333,3.31312,3.631901,2.867184,3.270735,3.129069535,1.645733719,0.010921389,1.444992826,0.53106233,0.03823675
33862,33862,"rna-XM_003527168.5",9,1698,"MSTRG.11548","HGO2",1.046949,1.833441,1.073319,1.317903,5.471031,3.160183,3.725787,4.119000333,1.059712,2.987532,1.036835,1.694693,3.125419954,1.644050054,0.019495403,1.285901163,0.362779758,0.396219141
67081,67081,"rna-XM_006591415.3",7,2245,"MSTRG.22883","LOC100815718",2.816663,5.8729,2.56987,3.753144333,11.996982,7.840392,15.352444,11.72993933,9.729744,13.756037,7.246621,10.244134,3.12536324,1.644023874,0.029980282,2.729480428,1.448626352,0.250167366
16037,16037,"rna-XM_003521448.5",8,3115,"MSTRG.5426","LOC100797418",1,1,1,1,2.829425,2.755849,3.775816,3.120363333,3.246897,3.198865,1.142706,2.529489333,3.120363333,1.641714025,0.002963095,2.529489333,1.338846155,0.097224901
5200,5200,"MSTRG.1757.1",5,1294,"MSTRG.1757",".",1.549865,1.923374,1.191657,1.554965333,3.806019,6.06672,4.661193,4.844644,2.068559,6.702957,6.386789,5.052768333,3.115596146,1.639508239,0.008947716,3.249441146,1.700191618,0.027562388
37202,37202,"rna-XM_026129171.2",10,1760,"MSTRG.12648","LOC100800861",1.855328,1,1,1.285109333,4.147501,4.207278,3.620728,3.991835667,2.472954,1.97823,1.838697,2.096627,3.106222609,1.635161225,0.001357979,1.63147753,0.706179117,0.091583969
84190,84190,"rna-XM_006595501.4",6,1618,"MSTRG.28526","LOC100793275",1,1,2.754283,1.584761,5.620731,5.395469,3.741007,4.919069,7.292833,5.938237,1,4.74369,3.10398161,1.63412001,0.016063746,2.993315711,1.581744451,0.329908311
37535,37535,"gene-LOC100779097",11,2206,"MSTRG.12767","LOC100779097",1.155614,1.037477,1.072348,1.088479667,4.424232,2.628766,3.076215,3.376404333,2.355205,1.74609,3.436569,2.512621333,3.101945251,1.633173223,0.013358161,2.308376912,1.206878807,0.002099094
22229,22229,"MSTRG.7496.15",4,2074,"MSTRG.7496",".",1.54717,1.043578,2.171413,1.587387,6.662787,4.266886,3.819101,4.916258,2.543278,7.918839,4.446753,4.969623333,3.097075886,1.630906733,0.024075277,3.130694237,1.646482613,0.016153094
116220,116220,"rna-XM_003555956.4",7,2240,"MSTRG.39211","CRK71",1,1,1.542225,1.180741667,3.743068,2.489645,4.730047,3.654253333,12.111981,5.839015,6.691113,8.214036333,3.094879631,1.6298833,0.021290271,6.956675251,2.798397975,0.034407158
525,525,"rna-XM_003516930.5",8,2553,"MSTRG.229","LOC100800707",10.497513,4.96305,4.052149,6.504237333,22.657467,11.677097,26.022533,20.11903233,8.68903,33.823124,8.435072,16.98240867,3.093219282,1.629109111,0.046381243,2.610976168,1.38458929,0.543130953
74481,74481,"rna-XM_006593503.4",9,1506,"MSTRG.25145","LOC100784422",5.614439,2.459052,8.065317,5.379602667,21.581211,9.720678,18.558807,16.620232,21.672421,9.012493,4.74146,11.80879133,3.089490624,1.627368995,0.045277735,2.195104743,1.134289782,0.728004795
96832,96832,"rna-NM_001250286.3",1,835,"MSTRG.32768","LOC100500640",3.160539,2.594803,3.054162,2.936501333,9.748492,6.990181,10.474645,9.071106,7.70942,8.818844,7.481015,8.003093,3.089086287,1.62718017,0.004669484,2.725383745,1.446459381,0.106539818
96341,96341,"MSTRG.32539.2",12,3158,"MSTRG.32539",".",1.790314,6.771546,4.259075,4.273645,15.715502,11.397129,12.451191,13.18794067,1.913657,14.893468,16.019922,10.942349,3.085876498,1.625680324,0.010040549,2.560425351,1.356383498,0.227095413
62699,62699,"rna-XM_003539238.5",2,1287,"MSTRG.21326","LOC100802764",22.28466,12.627532,33.822388,22.91152667,66.685524,50.892265,94.35672,70.64483633,44.404579,32.309496,39.111771,38.60861533,3.08337534,1.62451052,0.027664396,1.685117534,0.752849221,0.779086544
96530,96530,"rna-XM_041011277.1",10,1452,"MSTRG.32637","LOC100787515",1,1,1,1,1.975945,3.765257,3.490647,3.077283,5.040382,1.54367,1,2.528017333,3.077283,1.621657126,0.020229876,2.528017333,1.338006355,0.125265908
23215,23215,"rna-XM_003525639.4",1,486,"MSTRG.7906","LOC100783889",1.913487,1.49559,1.370572,1.593216333,6.675506,2.839516,5.149423,4.888148333,10.674077,7.108517,10.140774,9.307789333,3.068100817,1.61734589,0.043092722,5.842137781,2.546496383,0.057454507
55470,55470,"rna-XM_006588525.3",9,2158,"MSTRG.18892","LOC100792839",1,1.782237,1,1.260745667,4.368038,2.37371,4.848814,3.863520667,3.748847,2.588565,3.431201,3.256204333,3.064472692,1.615638849,0.031433415,2.582760677,1.368913967,0.0021112
87354,87354,"rna-NM_001254136.2",5,1133,"MSTRG.29620","LOC100780697",235.58812,178.70163,242.277298,218.8556827,884.321777,614.174744,512.996887,670.4978027,606.909607,470.193085,378.109924,485.070872,3.063652698,1.61525276,0.016006644,2.216396056,1.148215705,0.660370333
27154,27154,"rna-XM_006580206.4",12,2253,"MSTRG.9171","LOC100793416",1.055404,1.007123,1.011919,1.024815333,2.93617,2.770722,3.677852,3.128248,1.1347,1.142863,1,1.092521,3.052499214,1.609990924,0.001665638,1.066066212,0.092297045,0.360808022
23847,23847,"rna-NM_001252931.2",6,1273,"MSTRG.8138","HIR3",7.374564,5.999916,6.848418,6.740966,20.9093,15.455661,25.333342,20.566101,47.247078,35.88924,17.069607,33.401975,3.050913029,1.609241054,0.008693411,4.955072463,2.308906156,0.274763155
80538,80538,"rna-XM_003543630.5",2,933,"MSTRG.27365","LOC100784964",1.664604,1.89793,1.766271,1.776268333,5.964728,3.199911,7.07338,5.412673,4.407216,4.253243,5.564735,4.741731333,3.047215839,1.607491692,0.034451061,2.66949044,1.416564382,0.022870749
11662,11662,"MSTRG.4028.2",12,2795,"MSTRG.4028",".",1.024699,2.701766,2.152526,1.959663667,7.074579,3.808351,7.031295,5.971408333,1.935275,1,1,1.311758333,3.047159793,1.607465157,0.027933182,0.66937932,-0.579104114,0.840172415
37837,37837,"MSTRG.12885.2",18,4267,"MSTRG.12885",".",1,1,1.361301,1.120433667,4.710654,2.31407,3.187154,3.403959333,1,3.745209,2.650082,2.465097,3.038073056,1.603156562,0.032473907,2.200127569,1.137587177,0.001528909
38376,38376,"rna-XM_003530143.4",7,3677,"MSTRG.13040","LOC100796620",2.384606,1.764279,1.514235,1.887706667,5.982571,4.860647,6.312151,5.718456333,1.234017,1.375721,2.463308,1.691015333,3.029314053,1.598991152,0.001679453,0.895804079,-0.158744859,0.338116933
92190,92190,"rna-XR_003265061.1",1,154,"MSTRG.31181","LOC112999843",1.191535,1.189588,2.511819,1.630980667,4.12669,6.50128,4.187563,4.938511,1.430047,7.999864,5.178274,4.869395,3.027939632,1.598336443,0.021077871,2.985562673,1.578002854,0.027342477
93783,93783,"MSTRG.31689.7",22,3757,"MSTRG.31689",".",1.384033,1.395564,2.140686,1.640094333,5.584743,4.020552,5.265686,4.956993667,1.001704,1.034486,1,1.012063333,3.022383265,1.595686619,0.003534568,0.617076294,-0.696479222,0.960229852
115226,115226,"rna-XM_006605722.4",6,1560,"MSTRG.38838","LOC100798343",1,1.254703,1,1.084901,4.56868,2.416904,2.834126,3.273236667,2.342901,3.678259,3.355445,3.125535,3.017083279,1.593154519,0.030092834,2.880940289,1.526539759,9.17e-05
77107,77107,"rna-XM_003542812.5",8,2027,"MSTRG.26093","LOC100795896",2.107779,1.119479,1.509748,1.579002,6.403921,2.802846,5.068046,4.758271,10.954135,1.041843,7.866272,6.62075,3.013467367,1.591424442,0.043337352,4.192996589,2.067981657,0.04554328
29414,29414,"MSTRG.10000.3",14,2493,"MSTRG.10000",".",6.017972,4.273028,1.440795,3.910598333,12.221547,12.596189,10.527211,11.781649,2.606324,1.190242,1.066811,1.621125667,3.012748433,1.591080212,0.005980191,0.414546708,-1.27039343,0.238918183
49928,49928,"rna-XM_003535071.5",1,1946,"MSTRG.17011","LOC100786800",3.433364,4.469907,2.165815,3.356362,14.046366,7.784701,8.499916,10.11032767,13.255829,12.206369,8.723171,11.395123,3.01228761,1.590859524,0.031833181,3.395081639,1.763446266,0.164287347
92955,92955,"MSTRG.31488.13",5,1118,"MSTRG.31488",".",1.249129,1.468598,1.040706,1.252811,5.475975,2.56969,3.275417,3.773694,7.986326,6.486146,15.746908,10.07312667,3.012181406,1.590808658,0.046295784,8.040420039,3.007270871,0.085939419
61902,61902,"MSTRG.21023.4",31,4568,"MSTRG.21023",".",1.051417,1.986028,4.548207,2.528550667,9.171824,8.874259,4.732635,7.592906,7.404121,10.08453,4.722868,7.403839667,3.002868837,1.58634146,0.0461334,2.928096227,1.549962966,0.202830338
34496,34496,"rna-XM_041015993.1",6,1351,"MSTRG.11691","LOC100787267",1.038027,1.025903,2.752754,1.605561333,4.301663,5.787499,4.337358,4.80884,2.145357,9.178881,1.184528,4.169588667,2.995114481,1.582611148,0.013177389,2.596966295,1.37682729,0.321048999
65326,65326,"rna-XM_003538126.5",4,1711,"MSTRG.22343","PIP2-3",149.426178,179.12851,119.868584,149.474424,466.217865,310.712799,565.264099,447.3982543,383.78717,310.241211,287.718842,327.2490743,2.993142521,1.581660976,0.01727107,2.189331563,1.13049046,0.614275668
70638,70638,"rna-XM_006592472.4",12,1513,"MSTRG.23998","LOC100796730",1.387755,1.33665,1,1.241468333,2.827352,3.734151,4.564631,3.708711333,1.018968,1.272275,1.387313,1.226185333,2.987358786,1.578870518,0.008778239,0.987689577,-0.017870409,0.337944214
74644,74644,"rna-XM_003542102.5",3,1452,"MSTRG.25205","LOC100778340",5.217787,6.532136,3.254995,5.001639333,15.993116,13.038664,15.780399,14.937393,12.678923,15.083961,18.636059,15.46631433,2.986499426,1.578455444,0.001795463,3.092249021,1.628656505,0.20522792
41192,41192,"rna-XM_003529596.5",2,1447,"MSTRG.13945","LOC100779095",50.344337,31.068079,25.134352,35.51558933,84.428284,85.621048,147.700851,105.9167277,86.997665,110.775803,126.761093,108.178187,2.982260175,1.576406125,0.033991677,3.045935293,1.606885294,0.327392691
84235,84235,"MSTRG.28539.6",11,3604,"MSTRG.28539",".",1.034647,1,1.018248,1.017631667,4.038508,1.871801,3.181542,3.030617,3.640263,1.06819,2.166137,2.29153,2.978107993,1.57439607,0.033065641,2.251826544,1.171095702,0.004437799
91174,91174,"rna-NM_001364446.1",3,610,"MSTRG.30778","LOC100306006",8.528142,11.947432,12.897292,11.12428867,40.107803,19.498732,39.730644,33.112393,66.509171,46.793766,76.701591,63.33484267,2.976585199,1.573658189,0.033849863,5.6933836,2.509286307,0.182941928
6525,6525,"rna-XM_041010890.1",7,3381,"MSTRG.2278","LOC100797572",2.12373,1,1,1.374576667,3.98824,3.333875,4.927746,4.083287,6.84615,8.195826,11.367969,8.803315,2.970577851,1.570743598,0.010410559,6.404382681,2.679059516,0.065148248
39077,39077,"MSTRG.13243.1",10,1687,"MSTRG.13243",".",6.010273,3.529506,5.420473,4.986750667,11.621287,17.72542,14.924265,14.75699067,7.682501,10.984193,4.68067,7.782454667,2.959239724,1.565226572,0.006988948,1.560626385,0.642125197,0.927813466
65236,65236,"rna-XM_003538103.5",10,3038,"MSTRG.22316","LOC100805946",2.731488,1,1.529948,1.753812,5.013441,4.225208,6.311727,5.183458667,6.682857,6.832314,4.554034,6.023068333,2.955538374,1.563420952,0.012518555,3.434272506,1.78000452,0.054403271
85410,85410,"MSTRG.28904.1",2,374,"MSTRG.28904",".",1.255482,1.546895,1.637539,1.479972,5.451452,2.308686,5.331957,4.364031667,13.46676,6.374855,7.87005,9.237221667,2.948725832,1.560091689,0.049444978,6.241484073,2.641889108,0.052930398
74483,74483,"rna-XM_003542457.5",9,1576,"MSTRG.25145","LOC100784422",3.727026,5.811575,4.063718,4.534106333,17.089613,7.523129,15.474142,13.36229467,12.799353,6.302897,4.310098,7.804116,2.947062483,1.559277649,0.04336921,1.721202686,0.783416997,0.774166503
112724,112724,"MSTRG.38122.2",16,2207,"MSTRG.38122",".",1.003838,1.294657,1.080257,1.126250667,4.670009,2.059791,3.220402,3.316734,5.674998,4.307432,6.543344,5.508591333,2.944934106,1.558235354,0.044920447,4.891088187,2.290155477,0.022579115
101186,101186,"rna-XM_003550254.5",4,1310,"MSTRG.34247","LOC100794206",1.62266,1.360611,1.30639,1.429887,3.97702,3.428783,5.222683,4.209495333,4.197363,3.30202,3.730123,3.743168667,2.943935663,1.557746143,0.006740805,2.617807328,1.388358918,0.001921472
53450,53450,"rna-XM_006587551.4",7,2199,"MSTRG.18146","LOC100815501",7.62132,4.444624,7.862686,6.642876667,17.747328,15.085655,25.774607,19.53586333,36.505798,7.420032,14.663249,19.529693,2.940874009,1.556244979,0.019163584,2.939945144,1.555789236,0.319102098
50772,50772,"MSTRG.17324.3",7,1003,"MSTRG.17324",".",22.793341,29.392971,16.109484,22.76526533,73.581482,72.63504,54.606209,66.94091033,74.26413,58.140438,35.886356,56.09697467,2.940484521,1.556053896,0.003701509,2.464147633,1.301088694,0.607725815
89859,89859,"rna-XM_003546546.4",5,1885,"MSTRG.30465","LOC100811537",7.415946,7.253217,2.915155,5.861439333,14.075255,14.865386,22.748377,17.22967267,17.236374,16.840294,11.812056,15.29624133,2.93949518,1.555568412,0.022271029,2.609639111,1.383850309,0.353621111
35229,35229,"rna-XM_003526297.5",7,1617,"MSTRG.11954","LOC100799947",8.477802,4.659976,5.091857,6.076545,20.179218,11.864218,21.527725,17.85705367,23.497622,18.456978,18.330189,20.09492967,2.938685333,1.555170887,0.022346168,3.306966322,1.725508353,0.239186017
91341,91341,"MSTRG.30843.2",22,2697,"MSTRG.30843",".",3.76017,1,15.452951,6.737707,21.182755,19.603935,18.52702,19.77123667,16.765919,1,1,6.255306333,2.934416214,1.553073516,0.044180107,0.928402843,-0.107177155,0.515412935
84062,84062,"MSTRG.28494.5",9,6871,"MSTRG.28494",".",2.126968,1.775647,1.41612,1.772911667,5.825317,4.964662,4.814784,5.201587667,1.76585,1,1,1.255283333,2.933923762,1.552831383,0.000800875,0.708034899,-0.498107623,0.949479302
54627,54627,"MSTRG.18595.1",11,5829,"MSTRG.18595",".",5.173597,1.715286,1,2.629627667,5.704641,9.688429,7.743095,7.712055,2.184305,1.027204,8.803215,4.004908,2.932755499,1.5522568,0.042283389,1.52299432,0.606910561,0.303307694
