"...1","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t49"
20616,20616,"rna-XM_006578388.4",24,3349,"MSTRG.7021","LOC100810235",4.036614,4.205251,2.952757,3.731540667,1.877615,3.040525,2.85832,2.592153333,1,1,1,1,0.694660347,-0.525620348,0.099477776,0.267985824,-1.899771409,0.002238853
109951,109951,"rna-NM_001371383.1",2,1564,"MSTRG.37042","CHS13",4.24055,10.192019,8.381633,7.604734,2.121209,4.700352,2.375448,3.065669667,1.867442,2.402483,1.849536,2.039820333,0.403126482,-1.310695536,0.079736881,0.268230333,-1.8984557,0.034756183
58358,58358,"MSTRG.19716.2",3,862,"MSTRG.19716",".",79.118774,51.389965,47.498852,59.33586367,15.479533,19.749651,17.016737,17.415307,15.497647,18.780689,13.489614,15.92265,0.293503893,-1.768548456,0.013937958,0.268347826,-1.897823896,0.012550676
62291,62291,"rna-XM_006590488.4",7,1213,"MSTRG.21175","LOC100805220",3.813863,5.645325,4.127711,4.528966333,1.450137,2.563073,1.76944,1.92755,1.653363,1,1,1.217787667,0.425604842,-1.232413531,0.016530009,0.268888655,-1.894919207,0.005454996
63316,63316,"rna-XM_006590283.3",4,1092,"MSTRG.21585","LOC100815710",5.006871,7.167387,3.278702,5.150986667,5.077166,6.760827,5.744616,5.860869667,1.766235,1.210159,1.183889,1.386761,1.137814956,0.18626595,0.593836876,0.269222401,-1.893129637,0.029942944
98424,98424,"rna-NM_001248654.1",3,704,"MSTRG.33380","LOC100306475",107.064026,122.857132,116.989052,115.6367367,42.806843,72.832016,56.116791,57.25188333,23.673672,33.73579,36.159367,31.18960967,0.495101168,-1.014204742,0.004034142,0.269720597,-1.890462398,0.000146715
41088,41088,"rna-XM_003529567.4",5,994,"MSTRG.13908","LOC100807247",253.787979,165.858353,145.146698,188.2643433,28.698969,49.42263,50.684883,42.935494,39.509022,64.809727,48.172802,50.830517,0.228059617,-2.132517087,0.012978903,0.269995455,-1.888992974,0.015760665
22042,22042,"rna-XM_003523180.5",5,2203,"MSTRG.7432","LOC100781170",15.993804,12.25377,16.107809,14.78512767,2.820593,12.804665,13.807987,9.811081667,7.177732,2.391949,2.414192,3.994624333,0.663577744,-0.591662595,0.253098422,0.270178548,-1.888014962,0.006063631
104460,104460,"rna-NM_001255507.1",6,810,"MSTRG.35382","LOC100776329",4.578066,5.073927,5.910417,5.18747,4.821908,5.9802,4.940209,5.247439,1.713647,1.278327,1.228385,1.406786333,1.011560356,0.016582403,0.916198522,0.271189295,-1.882627864,0.000829535
30612,30612,"MSTRG.10446.6",10,1601,"MSTRG.10446",".",5.343956,6.0178,4.039155,5.133637,4.079785,1.544761,1.55756,2.394035333,1,1.480132,1.704472,1.394868,0.466342933,-1.10053684,0.055433934,0.271711459,-1.879852684,0.003740634
16123,16123,"MSTRG.5462.1",12,1842,"MSTRG.5462",".",15.041834,14.187476,12.031832,13.753714,14.12717,12.689314,9.182052,11.999512,2.836815,2.556869,5.829924,3.741202667,0.872456123,-0.196845517,0.365481376,0.272013993,-1.878247225,0.001906327
71333,71333,"MSTRG.24183.4",6,2177,"MSTRG.24183",".",5.875154,4.58923,6.917466,5.79395,1,3.850336,1,1.950112,2.73174,1,1,1.577246667,0.336577292,-1.57099025,0.029910472,0.272223037,-1.877138933,0.008941612
12132,12132,"MSTRG.4193.1",18,2413,"MSTRG.4193",".",6.253557,8.541184,7.632997,7.475912667,6.138011,7.381652,1.536223,5.018628667,1.814991,1.477037,2.834778,2.042268667,0.671306487,-0.574956511,0.265143423,0.273179845,-1.872077046,0.002235032
73659,73659,"rna-XM_003541237.4",2,1375,"MSTRG.24846","LOC100814175",12.257102,7.428401,10.689279,10.12492733,1.997128,5.435222,5.324378,4.252242667,2.821905,2.578175,2.899481,2.766520333,0.419977599,-1.251615716,0.031817457,0.273238537,-1.871767121,0.006688699
110041,110041,"rna-NM_001317464.2",2,1077,"MSTRG.37072","LOC100786479",6.172904,6.593976,10.385609,7.717496333,2.855429,5.619719,4.042256,4.172468,1.755287,1.724514,2.863331,2.114377333,0.540650467,-0.887231908,0.085579145,0.273971926,-1.867900028,0.015756838
63065,63065,"MSTRG.21475.1",25,3591,"MSTRG.21475",".",6.899196,3.445519,6.780685,5.708466667,1.023817,1.551234,1.552438,1.375829667,1.742591,1.963181,1.000853,1.568875,0.241015626,-2.05280141,0.019402183,0.274832997,-1.86337287,0.023976524
50801,50801,"MSTRG.17332.2",13,1660,"MSTRG.17332",".",20.915728,27.364435,25.498503,24.59288867,1,1,23.244537,8.414845667,1,1,18.27861,6.759536667,0.34216581,-1.547232485,0.102205622,0.274857369,-1.863244938,0.042472248
102745,102745,"rna-XM_003553110.5",2,640,"MSTRG.34854","LOC100794055",43.842648,49.9137,65.323318,53.02655533,20.237923,42.668186,37.261711,33.38927333,10.90367,11.251158,21.609854,14.58822733,0.629670797,-0.667330336,0.102396797,0.275111729,-1.861910446,0.00621432
101960,101960,"rna-NM_001253117.2",12,1327,"MSTRG.34543","LOC100782924",337.51474,356.497284,265.467773,319.826599,74.161743,208.778458,158.345413,147.0952047,98.472443,90.749519,75.077087,88.099683,0.459921736,-1.120539713,0.022890634,0.275460776,-1.860081195,0.001255967
26154,26154,"MSTRG.8781.1",1,933,"MSTRG.8781",".",9.005652,17.900797,10.345973,12.417474,2.078676,10.178916,5.479444,5.912345333,3.697308,3.469125,3.100728,3.422387,0.476131082,-1.070569283,0.147647424,0.275610563,-1.859296913,0.031604581
4094,4094,"rna-XM_026123803.2",1,505,"MSTRG.1333","LOC112997784",11.022038,23.979126,17.414972,17.47204533,5.421355,13.632633,6.670083,8.574690333,2.781151,5.34655,6.328289,4.818663333,0.490766259,-1.02689203,0.120959079,0.275792744,-1.858343592,0.031221127
14531,14531,"MSTRG.4886.1",1,745,"MSTRG.4886",".",31.129168,25.244427,14.007448,23.46034767,3.457338,6.34504,5.805751,5.202709667,11.016973,3.61137,4.805092,6.477811667,0.221766094,-2.172889287,0.023170565,0.276117462,-1.856645964,0.037100594
75565,75565,"rna-NM_001250796.2",4,682,"MSTRG.25519","LOC100306624",187.727631,231.4254,339.121429,252.7581533,88.365082,199.23761,158.73082,148.7778373,61.867485,55.96257,92.641556,70.15720367,0.588617362,-0.764597998,0.133937997,0.277566531,-1.849094479,0.017027436
95939,95939,"MSTRG.32397.13",8,1299,"MSTRG.32397",".",3.339524,4.69726,2.729213,3.588665667,1,1,1,1,1,1,1,1,0.278655103,-1.843447521,0.011240105,0.278655103,-1.843447523,0.011240105
110158,110158,"rna-XM_003553993.5",5,1684,"MSTRG.37124","LOC100806473",7.26904,5.137346,3.23465,5.213678667,1.495528,2.756044,2.145629,2.132400333,2.133871,1.182105,1.044192,1.453389333,0.409001105,-1.289823354,0.065075095,0.278764655,-1.842880445,0.036361877
53779,53779,"rna-XR_005886417.1",3,1706,"MSTRG.18273","LOC100802339",5.279286,4.810296,5.293028,5.127536667,1.004247,1.017155,4.576636,2.199346,1.055986,1.04874,2.205357,1.436694333,0.428928381,-1.221191317,0.071070491,0.280191918,-1.835512753,0.000889843
35355,35355,"rna-XM_041016030.1",4,1743,"MSTRG.11994","LOC100819707",3.527257,4.04169,3.112066,3.560337667,3.085326,1,1.80619,1.963838667,1,1,1,1,0.551587757,-0.85833766,0.074002902,0.280872236,-1.832014075,0.000678969
86744,86744,"MSTRG.29393.4",9,2163,"MSTRG.29393",".",10.792563,22.437834,18.417517,17.21597133,13.340578,13.207564,14.234743,13.594295,7.820699,4.017721,2.669757,4.836059,0.789632762,-0.340746246,0.350593913,0.280905382,-1.83184383,0.029824027
73053,73053,"rna-XR_003264392.1",1,3392,"MSTRG.24702","LOC112999213",5.863429,8.546927,13.40971,9.273355333,3.108191,1.918535,10.56284,5.196522,3.463421,2.129346,2.238559,2.610442,0.56037128,-0.835545078,0.307875479,0.281499188,-1.828797332,0.041475059
51245,51245,"rna-XM_003533828.5",3,482,"MSTRG.17459","LOC100801450",183.967133,229.394882,301.534821,238.2989453,94.15947,224.184448,176.896912,165.0802767,67.680595,52.174534,81.431526,67.09555167,0.69274447,-0.529604806,0.225492211,0.281560422,-1.82848354,0.008304391
107701,107701,"MSTRG.36425.9",10,2506,"MSTRG.36425",".",11.869354,11.191835,10.319499,11.126896,25.104395,12.960287,1.720124,13.261602,2.591791,3.86446,2.956362,3.137537667,1.191850989,0.253203874,0.768187337,0.281977801,-1.826346505,0.00016857
1074,1074,"rna-XM_014773216.3",6,2137,"MSTRG.436","LOC100787151",6.473135,3.94774,2.693372,4.371415667,1.179402,3.815244,3.338617,2.777754333,1.179068,1.456369,1.064645,1.233360667,0.635435874,-0.654181554,0.31119221,0.282142162,-1.825505824,0.048418295
16111,16111,"rna-XM_006577045.3",2,438,"MSTRG.5451","LOC100818200",695.046326,757.948242,636.05835,696.3509727,317.675018,730.742126,539.730286,529.3824767,243.810211,15.185319,330.735199,196.5769097,0.760223648,-0.395504192,0.250763385,0.282295735,-1.824720762,0.007627402
77784,77784,"rna-XM_003542982.5",3,699,"MSTRG.26340","LOC100797119",9.411873,13.807651,14.125553,12.448359,4.034633,10.069951,7.193118,7.099234,2.920909,2.405402,5.224498,3.516936333,0.570294767,-0.8102203,0.081817345,0.282522084,-1.823564449,0.006973148
103769,103769,"MSTRG.35221.6",7,2806,"MSTRG.35221",".",3.851439,3.967304,2.777339,3.532027333,2.808308,3.602706,3.059728,3.156914,1,1,1,1,0.893796594,-0.161981548,0.447169454,0.283123517,-1.820496507,0.002605226
10982,10982,"MSTRG.3745.1",1,319,"MSTRG.3745",".",6.921721,9.126186,11.234931,9.094279333,3.873292,5.220116,7.124789,5.406065667,1.730369,3.705076,2.30056,2.578668333,0.594446846,-0.750380281,0.077576221,0.283548398,-1.818333091,0.009081773
50394,50394,"rna-NM_001254690.3",1,705,"MSTRG.17194","LOC100799485",354.954224,413.631378,723.685303,497.423635,162.849884,460.295593,361.267334,328.1376037,128.353081,117.015129,177.955246,141.1078187,0.659674331,-0.600174126,0.304918046,0.28367735,-1.81767713,0.037147433
118902,118902,"rna-NM_001248725.2",4,579,"MSTRG.40154","LOC100499761",348.69751,428.050171,620.841675,465.8631187,193.197968,309.604523,264.736969,255.8464867,123.980797,106.852165,165.81987,132.2176107,0.549188112,-0.864627698,0.074619568,0.283812144,-1.816991771,0.015663924
111780,111780,"rna-XM_003554374.5",3,698,"MSTRG.37722","LOC100787024",169.845551,206.335968,339.560242,238.580587,81.507462,149.062637,114.542419,115.037506,54.033085,61.66428,87.604965,67.76744333,0.482174629,-1.052372353,0.08857431,0.284044248,-1.815812409,0.031394719
23809,23809,"rna-XM_041015202.1",7,2177,"MSTRG.8125","IQD14",13.401172,19.77986,12.024987,15.068673,5.447959,22.921194,3.365433,10.57819533,4.171905,5.25273,3.437429,4.287354667,0.70199913,-0.510458852,0.536239915,0.28452105,-1.813392701,0.011626621
56317,56317,"rna-XM_003535104.2",1,384,"MSTRG.19194","LOC100782730",4.084761,5.278677,6.708941,5.357459667,2.101169,2.840762,2.016571,2.319500667,1.201722,1.190105,2.189839,1.527222,0.432947854,-1.207734824,0.019338381,0.285064582,-1.810639293,0.009827639
107732,107732,"MSTRG.36435.1",7,1201,"MSTRG.36435",".",3.378474,5.589649,3.141546,4.036556333,1,1,1,1,1,1.453646,1,1.151215333,0.247735921,-2.013125024,0.017612038,0.285197391,-1.809967313,0.022090349
91891,91891,"MSTRG.31068.2",11,1742,"MSTRG.31068",".",11.965314,12.187881,9.275794,11.14299633,3.46909,9.431581,2.479334,5.126668333,3.244473,3.472237,2.820798,3.179169333,0.460079873,-1.12004375,0.063673557,0.285306505,-1.809415456,0.001130525
52968,52968,"rna-XM_003534122.4",1,1199,"MSTRG.17952","LOC100780556",142.164764,68.256622,105.958389,105.459925,35.642124,34.432537,49.062775,39.71247867,19.217756,47.171608,23.925066,30.10481,0.37656464,-1.40903056,0.039565749,0.285462084,-1.808628959,0.030689667
4568,4568,"rna-XM_003517372.4",3,553,"MSTRG.1528","LOC100306279",562.760742,644.626709,1084.131226,763.839559,270.816589,523.918823,455.032623,416.589345,169.743668,194.732147,290.69989,218.3919017,0.545388544,-0.874643698,0.123831313,0.285913317,-1.806350279,0.030348254
104355,104355,"rna-XM_014771071.3",12,2005,"MSTRG.35358","LOC100817130",16.8181,21.465998,11.547764,16.61062067,1,1,9.493895,3.831298333,7.48095,5.811695,1,4.764215,0.230653532,-2.11620071,0.033772357,0.286817398,-1.801795556,0.026726121
61887,61887,"MSTRG.21015.8",7,1465,"MSTRG.21015",".",6.484498,4.569564,3.837335,4.963799,2.513767,2.383046,2.837976,2.578263,1.329745,1.657502,1.283993,1.423746667,0.519413256,-0.945045261,0.040764467,0.286826011,-1.801752233,0.011362871
48169,48169,"MSTRG.16404.2",5,1893,"MSTRG.16404",".",68.231979,33.448925,37.826443,46.502449,3.962439,9.806308,20.431623,11.40012333,11.388135,8.972483,19.696941,13.35251967,0.245151031,-2.028257266,0.042530516,0.287135838,-1.800194687,0.043883006
24234,24234,"rna-XM_014775473.2",1,779,"MSTRG.8279","LOC100775486",5.029411,10.538261,10.299001,8.622224333,2.228186,3.919574,2.135482,2.761080667,1.894415,2.091761,3.488046,2.491407333,0.320228349,-1.642827063,0.03612026,0.288951811,-1.791099185,0.030361964
30206,30206,"rna-XM_014776207.2",11,2626,"MSTRG.10309","CYP43",12.802515,6.401538,12.567186,10.590413,3.820828,2.595753,5.331159,3.915913333,3.82712,4.358039,1,3.061719667,0.36976021,-1.435338111,0.040745265,0.289102953,-1.790344752,0.032377338
30578,30578,"rna-XM_006581389.3",3,640,"MSTRG.10437","LOC100796764",18.530769,20.821751,37.729778,25.69409933,10.872022,17.472485,14.132293,14.15893333,5.745693,6.899175,9.6661,7.436989333,0.55105778,-0.859724497,0.143298666,0.289443473,-1.788646473,0.041492445
20018,20018,"rna-XM_003522807.5",5,943,"MSTRG.6872","LOC100805957",180.942673,212.013443,212.516266,201.8241273,108.783958,235.889893,174.373779,173.0158767,26.328022,107.189445,42.873756,58.79707433,0.857260621,-0.222194221,0.492250755,0.291328272,-1.779282378,0.005923971
31372,31372,"rna-XM_003526625.5",10,1597,"MSTRG.10741","LOC100801918",483.754761,398.170105,316.287781,399.4042157,66.913788,154.147003,158.677979,126.57959,124.653191,131.485336,93.291489,116.476672,0.316921016,-1.657804762,0.008641507,0.291626046,-1.77780852,0.004723179
58705,58705,"rna-NM_001255835.1",7,1350,"MSTRG.19834","LOC100780764",11.491245,18.220186,8.822578,12.84466967,12.171709,18.228764,12.509937,14.30347,2.573387,4.910624,3.759499,3.747836667,1.113572429,0.155195397,0.691449115,0.291781475,-1.777039803,0.034094079
67572,67572,"rna-XM_041007290.1",17,1855,"MSTRG.23042","LOC100781886",3.056837,3.935434,3.281544,3.424605,4.40435,5.603226,5.919381,5.308985667,1,1,1,1,1.550247595,0.632498651,0.023879989,0.292004479,-1.775937595,0.000775194
105813,105813,"rna-XM_003552219.5",6,2293,"MSTRG.35731","LOC100782747",76.783257,70.514885,66.92804,71.40872733,21.819557,43.537106,40.484615,35.280426,21.871271,19.339872,21.366243,20.85912867,0.494063223,-1.017232426,0.008045502,0.292108954,-1.775421512,7.09989e-05
15558,15558,"rna-NM_001255569.2",4,638,"MSTRG.5231","LOC100776345",204.834122,240.644669,301.368988,248.9492597,115.190956,3.779246,7.438111,42.13610433,91.498306,6.26272,120.476334,72.74578667,0.169255793,-2.562722882,0.010973076,0.292211299,-1.774916129,0.01652313
15651,15651,"MSTRG.5266.3",11,1378,"MSTRG.5266",".",9.626101,10.224272,8.355392,9.401921667,5.815928,11.194833,2.867813,6.626191333,3.399163,2.042929,2.807663,2.749918333,0.704769894,-0.504775798,0.328983227,0.29248471,-1.773566886,0.000600071
87474,87474,"rna-XM_003545957.5",3,644,"MSTRG.29663","LOC100806196",9.59141,12.954578,18.326267,13.624085,3.106826,10.784167,11.215095,8.368696,3.771579,3.912943,4.273745,3.986089,0.614257471,-0.703084595,0.224541726,0.292576639,-1.773113513,0.019393917
54409,54409,"rna-XM_014762405.3",7,976,"MSTRG.18510","LOC100804817",13.374286,13.07076,10.471013,12.305353,5.897999,10.756758,8.668727,8.441161333,7.158688,2.379178,1.267567,3.601811,0.685974741,-0.543772641,0.083178384,0.292702777,-1.77249166,0.012739179
89186,89186,"MSTRG.30302.3",7,1686,"MSTRG.30302",".",4.385174,4.326399,3.120241,3.943938,2.208648,2.215679,1.583195,2.002507333,1.463704,1,1,1.154568,0.507743107,-0.977829346,0.013717047,0.292744967,-1.772283727,0.00317647
9657,9657,"MSTRG.3243.1",2,346,"MSTRG.3243",".",9.340605,6.716776,9.671684,8.576355,3.405065,8.346095,7.160035,6.303731667,1.621372,3.247631,2.705281,2.524761333,0.735012912,-0.444158501,0.265776827,0.29438629,-1.764217609,0.004494741
81217,81217,"MSTRG.27625.5",8,2390,"MSTRG.27625",".",5.242296,7.804359,5.853765,6.30014,6.570817,7.036559,6.518356,6.708577333,1,1,3.567599,1.855866333,1.064829882,0.090622963,0.632382345,0.294575411,-1.763291083,0.018230326
95713,95713,"rna-XM_006599585.4",4,982,"MSTRG.32322","LOC100792418",11.441629,12.047338,18.076969,13.855312,4.676467,12.047364,10.414245,9.046025333,5.636085,2.858986,3.799508,4.098193,0.652892214,-0.615083258,0.193353297,0.295784967,-1.757379365,0.012655482
7067,7067,"MSTRG.2460.3",12,2703,"MSTRG.2460",".",4.925674,2.655854,4.785847,4.122458333,3.926362,1,1.46424,2.130200667,1.658987,1,1,1.219662333,0.516730672,-0.952515573,0.163218635,0.295858013,-1.757023123,0.019322327
109863,109863,"rna-XM_006604117.4",12,1535,"MSTRG.37009","LOC100786306",4.812795,4.9066,7.180008,5.633134333,2.009133,6.052297,5.311175,4.457535,1,3.000408,1,1.666802667,0.791306356,-0.337691749,0.466981938,0.295892583,-1.756854562,0.017801023
107728,107728,"MSTRG.36433.5",18,5594,"MSTRG.36433",".",3.939936,4.314265,2.812787,3.688996,1.30887,4.071517,1.171112,2.183833,1.07661,1.151906,1.050184,1.0929,0.591985733,-0.756365688,0.223891985,0.29625947,-1.755066824,0.004563515
24439,24439,"rna-XM_003525773.5",2,1610,"MSTRG.8351","LOC100814897",133.222015,139.746307,177.605927,150.1914163,31.340799,75.565178,78.746559,61.88417867,62.030552,35.395321,36.097534,44.50780233,0.412035389,-1.279159842,0.012837537,0.296340519,-1.754672191,0.002969221
115954,115954,"rna-NM_001362195.1",7,1664,"MSTRG.39113","LOC100796208",5.91394,4.520524,5.088222,5.174228667,4.061684,4.4577,4.611389,4.376924333,1.221301,1.469099,1.913083,1.534494333,0.845908562,-0.24142637,0.141733487,0.296564847,-1.753580495,0.001294905
23008,23008,"MSTRG.7788.3",10,1480,"MSTRG.7788",".",6.517908,5.351728,8.03125,6.633628667,2.502633,2.222199,3.234836,2.653222667,2.197007,1.679975,2.043348,1.973443333,0.399965509,-1.3220525,0.008761488,0.297490775,-1.749083163,0.004144415
19342,19342,"rna-NM_001255956.2",4,1432,"MSTRG.6697","LOC100784380",5.652128,7.691611,4.307307,5.883682,1.589361,2.92519,2.865782,2.460111,1.951617,1.618851,1.680901,1.750456333,0.418124399,-1.257995863,0.033475951,0.297510357,-1.748988202,0.013931657
31193,31193,"MSTRG.10676.3",11,1763,"MSTRG.10676",".",23.93532,31.234081,28.850079,28.00649333,19.408142,30.022038,18.970051,22.800077,17.136181,3.320179,4.540649,8.332336333,0.814099671,-0.296722659,0.283251004,0.297514445,-1.748968376,0.016048358
92330,92330,"rna-XM_003548642.5",5,1631,"MSTRG.31239","LOC100527888",5.24938,3.104248,2.385595,3.579741,1,2.167214,2.090929,1.752714333,1.15784,1,1.04656,1.068133333,0.489620432,-1.030264332,0.123621558,0.298382853,-1.744763463,0.043440909
10946,10946,"rna-XR_413318.4",2,1351,"MSTRG.3733","LOC100804466",201.876419,251.265533,189.381348,214.1744333,15.117537,311.685028,202.463333,176.421966,80.524246,6.097183,105.151436,63.92428833,0.82373028,-0.279756072,0.692070665,0.298468344,-1.744350172,0.013044901
4093,4093,"MSTRG.1333.1",2,517,"MSTRG.1333",".",4.740721,3.353347,7.667664,5.253910667,1.824253,4.322691,1.954036,2.700326667,1.719325,1.089811,1.919767,1.576301,0.51396509,-0.960257724,0.165806276,0.300024325,-1.736848622,0.046972813
79529,79529,"rna-XM_014766031.3",10,1747,"MSTRG.27002","LOC100795265",4.908769,4.999019,2.852271,4.253353,1.009688,5.674833,3.09808,3.260867,1.827574,1.004276,1,1.277283333,0.766657975,-0.383344995,0.549521139,0.300300336,-1.735522008,0.016792398
38713,38713,"MSTRG.13164.4",19,4048,"MSTRG.13164",".",5.480736,5.794819,2.905844,4.727133,3.327936,5.408311,3.828148,4.188131667,1,2.264005,1,1.421335,0.885977117,-0.174658658,0.652460666,0.300675907,-1.733718827,0.030464855
119158,119158,"rna-XR_003264215.1",1,1808,"MSTRG.40290","LOC112999036",17.890213,16.145024,32.221733,22.08565667,16.557281,15.612743,11.992892,14.720972,5.897588,4.247573,9.820268,6.655143,0.666539928,-0.585236795,0.235504478,0.301333263,-1.730568158,0.044931331
116079,116079,"rna-NM_001250396.2",2,511,"MSTRG.39155","GASA36",88.155556,127.850349,113.320694,109.775533,23.531256,156.48085,94.170609,91.39423833,35.971874,29.10293,34.275337,33.11671367,0.832555633,-0.264381416,0.670598819,0.301676637,-1.72892512,0.002875581
61675,61675,"rna-XM_014763717.3",5,829,"MSTRG.20952","LOC100798674",20.608889,17.563356,25.808943,21.32706267,9.002765,15.84274,12.734467,12.52665733,5.565885,6.170848,7.62662,6.454451,0.58735971,-0.767683788,0.047585351,0.302641348,-1.724318986,0.003910894
44270,44270,"rna-XM_006585177.4",4,3053,"MSTRG.15126","LOC100794689",2.676286,4.798637,2.43205,3.302324333,2.492369,3.276702,2.493742,2.754271,1,1,1,1,0.834040125,-0.261811303,0.528777219,0.302817016,-1.723481819,0.037520704
11276,11276,"MSTRG.3876.2",5,1218,"MSTRG.3876",".",10.596995,8.677448,5.190446,8.154963,2.012939,2.600482,4.348555,2.987325333,3.440253,1.936245,2.036911,2.471136333,0.366319913,-1.448823967,0.04051974,0.303022384,-1.722503725,0.02644198
72218,72218,"MSTRG.24531.1",7,1972,"MSTRG.24531",".",5.195847,6.389668,4.374418,5.319977667,2.500272,4.844743,3.594531,3.646515333,1,2.833975,1.011692,1.615222333,0.68543809,-0.54490173,0.134860921,0.303614495,-1.719687426,0.011823936
63041,63041,"MSTRG.21463.4",16,2654,"MSTRG.21463",".",3.731919,7.510324,4.536745,5.259662667,8.201948,6.594077,4.427233,6.407752667,1,1,2.791031,1.597010333,1.21828206,0.284848189,0.509283086,0.303633604,-1.719596627,0.04741625
60761,60761,"rna-XR_005886749.1",4,603,"MSTRG.20597","LOC106795008",34.255478,39.25695,51.913788,41.80873867,16.478972,30.731243,20.360836,22.52368367,10.830188,11.045286,16.253776,12.70975,0.53873148,-0.892361725,0.046280894,0.303997451,-1.717868866,0.006310148
83619,83619,"rna-XM_003544603.5",6,1198,"MSTRG.28396","LOC100796961",34.993237,45.167805,72.129425,50.763489,21.178476,39.308331,35.189205,31.892004,12.858869,18.358471,15.183183,15.466841,0.628246888,-0.670596475,0.201623255,0.304684357,-1.714612664,0.034403662
49224,49224,"rna-NM_001250269.2",3,810,"MSTRG.16763","LOC100527774",22.568121,23.375624,39.760021,28.567922,9.913365,18.283274,14.586063,14.26090067,5.898758,6.870081,13.34772,8.705519667,0.499192789,-1.002331001,0.07897643,0.304730588,-1.714393774,0.030713601
22960,22960,"MSTRG.7776.1",9,1540,"MSTRG.7776",".",12.243038,9.788274,4.933875,8.988395667,2.667421,6.15742,3.157978,3.994273,2.316636,2.328537,3.576032,2.740401667,0.444381083,-1.170130691,0.106820944,0.30488218,-1.713676265,0.046123808
31143,31143,"rna-NM_001250127.2",3,547,"MSTRG.10651","LOC100306069",12.891585,13.994112,17.356277,14.74732467,6.078336,12.485093,9.996669,9.520032667,3.374655,3.610321,6.507756,4.497577333,0.645543031,-0.631414828,0.085272284,0.304975813,-1.713233264,0.003640758
63047,63047,"MSTRG.21467.1",4,2072,"MSTRG.21467",".",45.621277,65.264702,31.334845,47.40694133,19.282673,31.764519,39.976345,30.341179,11.140032,16.634636,15.746221,14.506963,0.640015537,-0.643821167,0.212923351,0.306009259,-1.708352788,0.030044539
29970,29970,"MSTRG.10209.4",9,1077,"MSTRG.10209",".",4.718127,3.111341,4.27963,4.036366,2.490835,3.192478,4.019649,3.234320667,1.710351,1,1,1.236783667,0.801295191,-0.319594277,0.286070605,0.306410189,-1.706463825,0.006362569
92544,92544,"MSTRG.31328.1",2,941,"MSTRG.31328",".",6.019152,8.206798,10.590669,8.272206333,3.456059,7.616478,6.573482,5.882006333,2.557665,1.607724,3.446208,2.537199,0.71105653,-0.491963834,0.258876562,0.306713699,-1.705035492,0.015723899
7108,7108,"rna-XM_006574752.4",2,1160,"MSTRG.2484","LOC100809096",548.415527,589.994507,968.259338,702.223124,338.494568,641.041626,483.46106,487.6657513,181.692184,185.816498,279.211151,215.5732777,0.69445983,-0.526036849,0.250000394,0.306986868,-1.703751151,0.023918948
62071,62071,"rna-XM_003538196.5",2,1122,"MSTRG.21087","LOC100810363",382.638153,496.305573,707.321045,528.7549237,261.342133,450.485168,421.157593,377.6616313,185.333618,132.025314,170.200241,162.5197243,0.714247025,-0.485504973,0.247972661,0.307363047,-1.70198437,0.019140855
94259,94259,"rna-XM_006599267.3",3,1277,"MSTRG.31802","LOC100809419",7.952754,14.017771,10.799193,10.92323933,3.021693,10.216346,4.44899,5.895676333,3.24422,3.295885,3.535652,3.358585667,0.539736991,-0.889671529,0.148287925,0.307471581,-1.701475024,0.012523585
56974,56974,"rna-XM_003535789.5",8,1673,"MSTRG.19381","LOC100803056",4.567246,3.127046,2.041825,3.245372333,1,1,1,1,1,1,1,1,0.308131055,-1.698384003,0.037297748,0.308131055,-1.698384004,0.037297748
34881,34881,"MSTRG.11820.1",15,2361,"MSTRG.11820",".",6.877394,6.067078,3.346785,5.430419,2.450254,2.996944,1.412608,2.286602,1.057526,2.389356,1.590074,1.678985333,0.421072849,-1.247858242,0.054105455,0.309181544,-1.69347389,0.029846806
45413,45413,"MSTRG.15542.3",11,1739,"MSTRG.15542",".",5.074925,12.578544,9.771311,9.141593333,2.04224,8.562481,10.533223,7.045981333,2.478856,3.023278,2.98272,2.828284667,0.77076075,-0.375644989,0.568014883,0.309386402,-1.692518307,0.04523611
73041,73041,"MSTRG.24702.38",2,2695,"MSTRG.24702",".",94.77729,116.93705,154.200516,121.9716187,44.075329,84.616623,89.831146,72.84103267,69.301567,18.767639,25.208956,37.75938733,0.597196573,-0.743722208,0.095156707,0.309575192,-1.691638228,0.023130962
6776,6776,"rna-XM_014762913.3",4,628,"MSTRG.2362","LOC100499804",317.500244,300.367859,389.617432,335.8285117,151.478409,224.776901,237.785889,204.6803997,96.539955,106.649574,109.199265,104.129598,0.609478923,-0.714351764,0.026750574,0.310067771,-1.689344518,0.001104395
6133,6133,"MSTRG.2134.2",7,1885,"MSTRG.2134",".",5.740714,3.213394,3.958719,4.304275667,1.766829,4.831142,1.381391,2.659787333,1,1,2.015121,1.338373667,0.61794075,-0.69445958,0.282089509,0.310940509,-1.685289513,0.022644302
