"number","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t40"
86095,86095,"MSTRG.29161.2",3,775,"MSTRG.29161",".",1,1.145392,1.100052,1.081814667,5.277863,2.093002,1.779598,3.050154333,5.910209,5.666681,4.13179,5.236226667,2.819479553,1.49542888,0.153209159,4.84022525,2.275074188,0.013062635
59580,59580,"rna-XM_003536266.4",8,1975,"MSTRG.20152","LOC100797211",1,1.750427,1.820847,1.523758,6.157269,4.424894,6.886522,5.822895,8.112559,7.438944,6.531752,7.361085,3.821404055,1.934102809,0.005185992,4.830875375,2.272284635,0.016395202
54076,54076,"MSTRG.18374.1",3,2160,"MSTRG.18374",".",1.011913,1.032493,1.000796,1.015067333,2.845881,1.816327,1.019828,1.894012,4.770489,5.336555,4.547434,4.884826,1.865897894,0.899870041,0.171720542,4.812317214,2.266731744,0.044999253
2110,2110,"rna-NM_001367476.1",1,650,"MSTRG.708","IDL2A",1.727321,1.263418,1.206566,1.399101667,5.919686,1.747321,4.70118,4.122729,7.138095,5.245405,7.795933,6.726477667,2.946697226,1.559098831,0.094792247,4.807711852,2.265350431,0.040384287
50833,50833,"rna-XM_003533747.5",1,1128,"MSTRG.17343","LOC100802508",1.266281,1.190026,1.309086,1.255131,6.979304,2.004237,8.372988,5.785509667,4.620142,7.93252,5.538596,6.030419333,4.609486712,2.204606109,0.079087111,4.804613489,2.264420377,0.000584917
101311,101311,"rna-XM_041011512.1",13,1960,"MSTRG.34305","LOC100814085",1.897021,1,1,1.299007,9.985907,4.969147,1.405535,5.453529667,7.435094,3.707053,7.487514,6.209887,4.198229622,2.069781077,0.172778857,4.780487711,2.257157811,0.009644895
11320,11320,"MSTRG.3888.1",1,2494,"MSTRG.3888",".",1.155083,1.550894,1.285045,1.330340667,6.093256,1.687649,5.386313,4.389072667,5.287524,6.211846,7.509601,6.336323667,3.299209576,1.722120425,0.089509055,4.762933153,2.251850301,0.025347387
39850,39850,"MSTRG.13444.2",7,3842,"MSTRG.13444",".",1.37281,1.24162,1.007437,1.207289,2.30623,1.374697,5.58285,3.087925667,4.84723,6.358167,6.036077,5.747158,2.557735279,1.354866956,0.215869427,4.760382974,2.251077643,0.033167255
63918,63918,"rna-XM_014763975.2",11,4881,"MSTRG.21827","LOC100784908",1.007493,1.040278,1.007821,1.018530667,5.186425,4.422493,2.992265,4.200394333,1.99973,8.15809,4.370311,4.842710333,4.12397434,2.044035356,0.007776201,4.754604343,2.249325291,8.43e-05
66880,66880,"rna-XM_003538459.5",1,466,"MSTRG.22815","LOC100306576",1.650033,1.002326,1.7823,1.478219667,16.927189,8.37044,9.290357,11.52932867,3.434564,14.321941,3.319264,7.025256333,7.799469136,2.963375932,0.020988088,4.752511748,2.248690193,0.031191732
22670,22670,"rna-XM_014774965.3",9,1581,"MSTRG.7658","LOC100781718",1,1,1,1,2.10001,3.88188,9.107203,5.029697667,6.937909,3.230578,4.037445,4.735310667,5.029697667,2.330471683,0.127786475,4.735310667,2.243459079,0.000255968
86210,86210,"rna-XM_014768232.3",13,3146,"MSTRG.29198","LOC100785345",1,1.20463,3.103741,1.769457,12.970027,4.360459,6.887178,8.072554667,10.908855,7.046324,7.149346,8.368175,4.562164928,2.189718603,0.075471598,4.729233318,2.241606319,0.01964158
29269,29269,"rna-XM_003527610.5",13,2342,"MSTRG.9946","LOC100795719",1.368409,1.197626,3.310452,1.958829,13.46575,5.057796,8.283292,8.935612667,9.409673,7.687648,10.670799,9.25604,4.561711444,2.18957519,0.051602773,4.725292509,2.240403639,0.034365154
80350,80350,"rna-XM_014766128.1",22,5059,"MSTRG.27289","LOC100801386",1.008776,1,1.459957,1.156244333,5.33,3.039227,5.490109,4.619778667,1.862889,5.823956,8.616347,5.434397333,3.995503834,1.998377439,0.012677197,4.700042351,2.232673757,0.02406722
105761,105761,"rna-XM_014771227.3",3,1388,"MSTRG.35716","LOC100820497",1.184395,1,1.483157,1.222517333,27.447325,4.926845,19.353607,17.24259233,4.798705,5.027474,7.387716,5.737965,14.10417003,3.818049867,0.071840952,4.693565355,2.230684248,0.037468617
12327,12327,"rna-XM_003521690.5",1,1169,"MSTRG.4263","LOC100788442",1.269377,1.16992,1.16415,1.201149,17.9739,2.116535,1.237735,7.10939,10.973896,2.13637,3.759207,5.623157667,5.918824392,2.565310654,0.338383132,4.681482203,2.226965374,0.004504748
7470,7470,"rna-NM_001251717.1",4,2145,"MSTRG.2595","SIK1",1,1,1,1,5.817438,1.399696,3.0614,3.426178,4.717467,3.211496,6.109681,4.679548,3.426178,1.776600106,0.132776167,4.679548,2.226369186,0.008507792
114464,114464,"rna-XM_006605597.3",3,2127,"MSTRG.38638","LOC100781890",1,1,1,1,2.562021,1,4.3212,2.627740333,4.719241,2.76832,6.542496,4.676685667,2.627740333,1.393822719,0.164976164,4.676685667,2.225486464,0.032955644
27357,27357,"MSTRG.9250.1",1,1269,"MSTRG.9250",".",1,1.050809,1.084645,1.045151333,2.641875,1.391373,2.972831,2.335359667,4.136251,4.481627,6.021292,4.879723333,2.234470351,1.159932902,0.055475592,4.668915571,2.2230875,0.041085237
32085,32085,"MSTRG.11007.2",9,3731,"MSTRG.11007",".",1.639171,1.737019,1.496258,1.624149333,4.596664,3.843926,7.373535,5.271375,8.204435,9.700128,4.842243,7.582268667,3.245622118,1.698495039,0.027506228,4.668455365,2.22294529,0.046963147
26071,26071,"rna-XM_003524727.5",1,2076,"MSTRG.8741","LOC100779395",1.186171,1.165368,1.749769,1.367102667,9.094252,1.933328,4.218245,5.081941667,8.63623,5.536689,4.907529,6.360149333,3.717307991,1.894258225,0.154672975,4.652283612,2.217939049,0.009991898
117261,117261,"MSTRG.39593.3",4,1775,"MSTRG.39593",".",1.092247,1.140249,1.091799,1.108098333,3.288061,1.776066,2.500144,2.521423667,6.219327,4.653329,4.559934,5.144196667,2.275451186,1.186152637,0.031827713,4.642364774,2.214859887,0.03005549
107698,107698,"MSTRG.36425.6",10,2539,"MSTRG.36425",".",1.257638,1.020847,1.202267,1.160250667,3.553479,1.253697,4.356046,3.054407333,5.235902,5.819947,5.098815,5.384888,2.632540899,1.396455945,0.112032115,4.641141913,2.214479812,0.021505375
52540,52540,"rna-XM_003534053.5",1,902,"MSTRG.17799","LOC100789630",1.047662,1.025734,1.148856,1.074084,5.341054,1.747859,2.397386,3.162099667,5.494617,2.913172,6.532582,4.980123667,2.943996621,1.557776016,0.13210823,4.636624014,2.213074743,0.022725323
118605,118605,"MSTRG.40078.9",5,3638,"MSTRG.40078",".",1,1,1,1,11.33696,29.117355,7.277287,15.910534,1,1,11.825897,4.608632333,15.910534,3.991910352,0.090284068,4.608632333,2.204338677,0.041534683
106233,106233,"MSTRG.35877.11",14,10722,"MSTRG.35877",".",1,1.026584,1.00002,1.008868,3.850782,1.156636,2.120603,2.376007,9.474243,1,3.409996,4.628079667,2.35512178,1.235801661,0.157847135,4.587398616,2.197676274,0.02014206
27881,27881,"rna-XM_006580511.4",3,1934,"MSTRG.9419","LOC100791666",1.014489,1.010668,1,1.008385667,2.839729,1.015735,1.473308,1.776257333,3.886435,5.384375,4.598983,4.623264333,1.761486098,0.816793089,0.233700757,4.58481758,2.196864333,0.049174675
103378,103378,"MSTRG.35074.1",1,3747,"MSTRG.35074",".",1.555665,1.285521,1.333947,1.391711,7.146424,2.342445,1.919231,3.8027,7.547227,4.364493,7.161598,6.357772667,2.732391998,1.450164472,0.224214062,4.568313872,2.191661776,0.041994921
57617,57617,"rna-XM_003535124.5",2,1699,"MSTRG.19510","LOC100776660",1.419783,1.200355,1.109274,1.243137333,4.774397,1.675996,1.547809,2.666067333,6.741069,4.935902,5.317762,5.664911,2.144628161,1.100727533,0.25015652,4.556947048,2.188067606,0.049442208
85311,85311,"rna-XM_003544903.5",1,1027,"MSTRG.28870","LOC100782663",1,1,1,1,2.181648,1.207518,3.017118,2.135428,4.77379,3.478787,5.415834,4.556137,2.135428,1.094525256,0.095658403,4.556137,2.187811129,0.036529782
41274,41274,"rna-NM_001253236.1",2,2142,"MSTRG.13983","LOC100792931",2.80355,1,2.799638,2.201062667,10.253259,5.804898,13.820893,9.959683333,6.171849,15.337529,8.511626,10.00700133,4.524943103,2.177899652,0.031695869,4.546440899,2.184737599,0.034700995
66742,66742,"rna-XM_003538421.2",1,1545,"MSTRG.22753","LOC100800078",1.272416,1.437821,1.366332,1.358856333,7.243917,1.686026,8.097738,5.675893667,3.207307,8.455601,6.870138,6.177682,4.176963765,2.062454628,0.098305297,4.546236309,2.184672676,0.00562316
79796,79796,"rna-XM_003543446.5",15,2568,"MSTRG.27091","LOC100776413",1.027824,1.191086,1.009515,1.076141667,5.22539,7.131296,1.020319,4.459001667,4.401492,3.735708,6.516321,4.884507,4.143508057,2.050852727,0.134368926,4.538907051,2.182344945,0.004292289
59489,59489,"MSTRG.20124.1",3,4691,"MSTRG.20124",".",1.028147,1.047813,1.377126,1.151028667,2.303937,3.742753,3.141984,3.062891333,4.748281,4.40086,6.459264,5.202801667,2.66100352,1.411970419,0.011489195,4.520132136,2.176364947,0.032075216
34364,34364,"MSTRG.11665.1",8,2455,"MSTRG.11665",".",1,1,1.287534,1.095844667,6.1096,2.624225,4.459754,4.397859667,3.771415,7.382958,3.66507,4.939814333,4.013214464,2.004758255,0.030918828,4.507768739,2.172413503,0.001370068
81352,81352,"rna-XM_014767222.3",5,2677,"MSTRG.27681","LOC100814739",1,1,1,1,3.675561,1,1,1.891853667,1,8.88673,3.534401,4.473710333,1.891853667,0.919800502,0.373900966,4.473710333,2.161471847,0.038085821
50350,50350,"rna-XM_003533526.5",2,1825,"MSTRG.17179","LOC100807819",1.123516,1.07066,1.323076,1.172417333,4.033044,1.395664,2.740873,2.723193667,7.782552,4.121922,3.710909,5.205127667,2.322716996,1.215813384,0.112666805,4.439654311,2.150447347,0.036951326
9882,9882,"MSTRG.3326.1",2,2560,"MSTRG.3326",".",1.402688,1.075937,1.111949,1.196858,4.781973,1.608868,5.684193,4.025011333,9.605955,3.564492,2.744937,5.305128,3.362981518,1.74974085,0.084740346,4.432545883,2.148135565,0.028552588
114107,114107,"MSTRG.38564.6",13,1588,"MSTRG.38564",".",1,1.026044,1.0246,1.016881333,2.464769,2.29059,1,1.918453,3.297412,5.739605,4.466612,4.501209667,1.886604599,0.91579209,0.122780902,4.426484705,2.146161436,0.039775977
99937,99937,"rna-XM_003550036.5",9,2053,"MSTRG.33935","LOC100810503",3.974581,2.530966,2.208213,2.904586667,48.395447,11.268924,5.20469,21.62302033,23.566841,7.514326,7.483274,12.85481367,7.444439714,2.896163272,0.238173197,4.425694649,2.145903916,0.027634828
54037,54037,"rna-XM_003534401.5",3,1734,"MSTRG.18360","LOC100794374",1.024793,1.024789,1.526127,1.191903,5.570081,2.321679,2.692962,3.528240667,5.724098,3.861376,6.216922,5.267465333,2.960174332,1.565682142,0.087997074,4.419374171,2.143842084,0.020984129
105949,105949,"rna-XM_003552246.5",9,2075,"MSTRG.35772","LOC100797583",2.01484,2.008032,2.951875,2.324915667,18.394154,5.154736,11.616408,11.721766,10.13256,10.206848,10.444219,10.261209,5.041802663,2.333939652,0.070427773,4.413583316,2.141950432,0.025373887
68126,68126,"MSTRG.23230.1",2,816,"MSTRG.23230",".",1.265536,1.027273,1.233303,1.175370667,7.018711,1.373903,2.569307,3.653973667,5.832995,4.381603,5.291916,5.168838,3.108784123,1.636350438,0.222793331,4.397623784,2.136724187,0.009295292
32869,32869,"rna-XM_014776556.3",7,2743,"MSTRG.11298","LOC100778890",1.356856,1.375785,1.264666,1.332435667,7.947582,1.884647,1.97095,3.934393,2.511077,6.883028,8.169048,5.854384333,2.952782711,1.562075196,0.264568415,4.393746338,2.135451582,0.045638687
62810,62810,"MSTRG.21366.1",4,1055,"MSTRG.21366",".",1,1,1.003201,1.001067,5.393108,2.337193,1.003587,2.911296,6.319681,4.867643,1.990448,4.392590667,2.908192958,1.540122995,0.21544265,4.387908768,2.13353353,0.040140299
69025,69025,"rna-XM_003539710.5",1,2175,"MSTRG.23547","LOC100810579",2.322742,1.664564,1.955575,1.980960333,10.390137,3.563844,10.103421,8.019134,8.574028,9.899822,7.499658,8.657836,4.048104278,2.017246454,0.054157929,4.370524667,2.127806481,0.027231534
8570,8570,"rna-XM_003518896.4",4,1376,"MSTRG.2979","LOC100806595",1.341847,1.373199,1.117094,1.27738,8.46953,1.617244,1.26521,3.783994667,10.354843,3.330766,2.788828,5.491479,2.96230931,1.566722288,0.345569495,4.29901752,2.10400699,0.04801291
97907,97907,"MSTRG.33180.3",11,3147,"MSTRG.33180",".",1,1.000636,1.31998,1.106872,3.40308,2.333538,2.756126,2.830914667,3.886638,6.973238,3.393932,4.751269333,2.557580883,1.354779866,0.00632221,4.292519219,2.101824594,0.019147162
87352,87352,"rna-XM_006597359.4",7,1330,"MSTRG.29619","LOC100809588",1,1,1.56566,1.188553333,3.219589,1.520326,2.664317,2.468077333,4.496127,5.934907,4.865059,5.098697667,2.076538986,1.054180958,0.074891354,4.289834983,2.100922153,0.046092566
11590,11590,"MSTRG.3997.1",2,1946,"MSTRG.3997",".",1.411493,1,1.42242,1.277971,10.402492,1.000099,5.969126,5.790572333,6.873744,5.474884,4.072379,5.473669,4.531067085,2.179850851,0.172354161,4.283093278,2.098653097,0.001426622
8154,8154,"MSTRG.2823.3",3,1521,"MSTRG.2823",".",1.09011,1.094266,1.024082,1.069486,4.537888,1.278393,1.81268,2.542987,4.716858,5.320437,3.67319,4.570161667,2.377765581,1.24960649,0.218186424,4.273231877,2.095327604,0.017836144
107555,107555,"MSTRG.36377.3",3,1830,"MSTRG.36377",".",1,1,1,1,11.553061,1.112711,1,4.555257333,5.114566,1.675294,6.029517,4.273125667,4.555257333,2.187532556,0.367060114,4.273125667,2.095291745,0.001913188
37842,37842,"rna-XM_014777910.2",1,1070,"MSTRG.12889","LOC100780503",1.398438,1.46118,1.85237,1.570662667,7.50653,2.308575,3.44012,4.418408333,9.055329,3.965984,7.106011,6.709108,2.813085475,1.492153389,0.146728247,4.271514273,2.094747603,0.044803099
105195,105195,"rna-XM_003552097.5",4,1438,"MSTRG.35559","LOC100805188",1.208976,1.897354,1.665301,1.590543667,8.921386,4.446302,9.861068,7.742918667,5.901934,7.43261,7.041478,6.792007333,4.868095626,2.283357508,0.021650618,4.270242606,2.094318036,0.002912059
35399,35399,"MSTRG.12011.1",13,2006,"MSTRG.12011",".",1,1,1,1,3.511521,2.488741,2.973005,2.991089,1,4.969918,6.83427,4.268062667,2.991089,1.580670839,0.002524575,4.268062667,2.093581359,0.030723732
26432,26432,"MSTRG.8884.4",11,2687,"MSTRG.8884",".",1.231943,1.387761,1.120837,1.246847,1.515028,1.223716,7.875239,3.537994333,3.549326,4.495999,7.901234,5.315519667,2.83755291,1.504647294,0.350918381,4.263169151,2.091926299,0.048620985
12326,12326,"MSTRG.4263.1",2,1275,"MSTRG.4263",".",1.216182,1,1,1.072060667,16.623219,1,1,6.207739667,9.960987,1,2.740909,4.567298667,5.790474233,2.533681508,0.3799239,4.260298701,2.090954585,0.020734471
61629,61629,"rna-XM_041006503.1",7,1030,"MSTRG.20935","LOC100812510",1,1.273574,1,1.091191333,7.252134,1,1.402173,3.218102333,7.878956,3.129499,2.934682,4.647712333,2.949164125,1.560306113,0.352286338,4.259300997,2.090616686,0.013683546
22930,22930,"rna-XM_006578928.4",4,2092,"MSTRG.7766","LOC100793208",1.902224,1.675315,1.57006,1.715866333,14.970804,4.717211,11.065122,10.25104567,5.94763,8.160686,7.756926,7.288414,5.974268198,2.578762005,0.046155958,4.247658375,2.08666774,0.000619186
41386,41386,"rna-XM_006582868.3",10,1667,"MSTRG.14018","LOC100802991",2.100594,1.460653,1.40685,1.656032333,11.033376,2.069281,3.824377,5.642344667,14.284588,1.789321,5.009044,7.027651,3.407146439,1.768563956,0.221016921,4.243667747,2.085311707,0.031058795
5895,5895,"rna-XM_006574515.4",25,5262,"MSTRG.2051","LOC100811928",1.73046,1.362896,1.561938,1.551764667,7.612313,5.975898,1.637051,5.075087333,6.469369,8.493664,4.765115,6.576049333,3.270526416,1.709522867,0.119778162,4.237787773,2.08331134,0.026019728
11582,11582,"rna-XM_006575643.3",3,585,"MSTRG.3991","LOC102669549",2.983225,2.536176,1.228752,2.249384333,23.608326,4.718054,2.016811,10.114397,13.430098,7.169148,7.992638,9.530628,4.496517936,2.168808223,0.31255841,4.236994034,2.083041097,0.032204476
87498,87498,"rna-XM_003545961.5",1,1327,"MSTRG.29673","LOC100809924",2.226127,1.338823,1.626718,1.730556,8.996627,2.808172,10.084031,7.296276667,6.017034,5.02411,10.949703,7.330282333,4.216145948,2.075924809,0.071199436,4.235796087,2.082633139,0.042462013
104040,104040,"rna-XM_014770757.2",1,1001,"MSTRG.35287","LOC100790891",1.128844,1.084166,1,1.071003333,2.601803,1.165596,2.85508,2.207493,4.356252,3.945139,5.260965,4.520785333,2.061144845,1.043445892,0.09744936,4.221074943,2.077610444,0.041059008
77107,77107,"rna-XM_003542812.5",8,2027,"MSTRG.26093","LOC100795896",2.107779,1.119479,1.509748,1.579002,6.403921,2.802846,5.068046,4.758271,10.954135,1.041843,7.866272,6.62075,3.013467367,1.591424442,0.043337352,4.192996589,2.067981657,0.04554328
38616,38616,"rna-NM_001250570.3",6,1252,"MSTRG.13131","LOC100306610",2.64489,1.163089,1.702801,1.836926667,20.41186,4.458549,11.652804,12.17440433,9.878363,6.284879,6.932735,7.698659,6.627594097,2.728485248,0.089483591,4.191054079,2.067313137,0.000616103
32049,32049,"MSTRG.10996.1",7,904,"MSTRG.10996",".",1,1,1,1,1.507666,8.237531,8.40846,6.051219,6.401688,1,5.121545,4.174411,6.051219,2.597225798,0.09031634,4.174411,2.061572651,0.001611125
57696,57696,"rna-XM_006590006.3",10,2246,"MSTRG.19534","LOC100800042",1.099343,1.019138,1.387535,1.168672,5.04306,1.28197,1.590744,2.638591333,5.906425,3.997139,4.725069,4.876211,2.257768932,1.174897843,0.291488479,4.172437604,2.060890475,0.031304148
41906,41906,"rna-XM_006584671.4",2,1345,"MSTRG.14211","LOC102667104",1.542849,1.319055,1.321178,1.394360667,7.24115,2.189407,3.323838,4.251465,6.97342,4.353004,6.113397,5.813273667,3.049042548,1.608356283,0.13563899,4.169131993,2.059747048,0.021240104
113819,113819,"MSTRG.38502.6",14,2436,"MSTRG.38502",".",1.113037,1.523408,1.952053,1.529499333,8.427741,5.604265,7.672006,7.234670667,8.245835,6.880406,3.923318,6.349853,4.730090762,2.241867867,0.002893013,4.151589257,2.053663716,0.009974253
12674,12674,"rna-NM_001251582.2",3,819,"MSTRG.4368","LOC100527088",1.209794,1,1.786371,1.332055,4.639834,1.749534,3.793914,3.394427333,6.227716,3.748321,6.549678,5.508571667,2.548263648,1.349514549,0.081277828,4.135393559,2.048024635,0.044311369
78353,78353,"rna-XM_003543130.5",4,1417,"MSTRG.26562","LOC100786017",1,1,1.15873,1.05291,10.143098,2.332144,7.498415,6.657885667,6.995588,2.527594,3.492223,4.338468333,6.323318865,2.660681972,0.070975978,4.120455056,2.042803675,0.012065
101352,101352,"rna-XM_006601230.4",7,1784,"MSTRG.34320","LOC100799835",1.674266,1.25251,1.37611,1.434295333,14.482738,2.832336,10.692946,9.336006667,5.526623,7.994151,4.202992,5.907922,6.509124341,2.702463474,0.082798006,4.1190415,2.042308662,0.00426124
86062,86062,"MSTRG.29145.3",5,2804,"MSTRG.29145",".",1,1.045642,1,1.015214,2.882635,1.929639,2.041205,2.284493,2.516457,6.348027,3.656949,4.173811,2.250257581,1.170090152,0.013539474,4.111262256,2.039581404,0.01511262
62273,62273,"rna-XM_041006566.1",2,1007,"MSTRG.21167","LOC100787211",1.639293,1.008506,1,1.215933,3.998373,1.248549,3.298134,2.848352,3.584038,6.601502,4.79751,4.99435,2.342523807,1.22806371,0.127786302,4.107422037,2.038233192,0.032322902
37848,37848,"rna-XM_003530019.5",1,1084,"MSTRG.12894","LOC100784278",1.226853,1.931464,1.297272,1.485196333,9.940651,2.566262,1.959998,4.822303667,8.818768,3.98227,5.492653,6.097897,3.246913259,1.699068844,0.264695808,4.105785117,2.037658124,0.018092565
13664,13664,"rna-XM_003520933.5",6,1722,"MSTRG.4612","LOC100789148",1.437983,1.548415,1.202727,1.396375,9.334159,2.223184,3.161205,4.906182667,9.228682,4.549371,3.41944,5.732497667,3.513513681,1.812914516,0.191068957,4.10527091,2.03747743,0.020750566
104094,104094,"MSTRG.35303.1",1,240,"MSTRG.35303",".",1.265112,1.532829,1,1.265980333,3.661265,3.009689,1.756583,2.809179,4.517617,5.325371,5.738261,5.193749667,2.218975229,1.149893562,0.056263545,4.102551621,2.036521487,0.047691883
51113,51113,"rna-XM_003533795.5",6,2230,"MSTRG.17419","LOC100785028",2.242758,1.461599,1.191949,1.632102,12.08401,3.222006,10.933765,8.746593667,8.479028,6.076535,5.518752,6.691438333,5.35909745,2.42199005,0.063918341,4.099889794,2.03558513,0.001295962
27958,27958,"rna-NM_001249929.2",4,2026,"MSTRG.9439","ACS1",1.707886,3.027444,1.728244,2.154524667,9.087304,3.513563,11.523217,8.041361333,9.076887,9.266873,8.141952,8.828570667,3.732313423,1.900070142,0.071038183,4.097688368,2.034810271,0.045584121
80507,80507,"rna-XM_041008570.1",10,1499,"MSTRG.27346","LOC100781212",1.227766,1,1.442872,1.223546,2.778504,2.89146,3.641841,3.103935,5.932627,3.030669,6.067521,5.010272333,2.536835558,1.343030004,0.00328909,4.094878601,2.033820682,0.034683574
67917,67917,"rna-XM_006591972.4",8,2137,"MSTRG.23173","LOC100793934",2.00554,1.718957,1.430878,1.718458333,9.684173,3.257667,3.078363,5.340067667,10.390132,3.699473,7.010899,7.033501333,3.10747579,1.635743151,0.171836556,4.092913513,2.033128182,0.038404052
113090,113090,"MSTRG.38259.10",9,2513,"MSTRG.38259",".",1,1,1,1,2.016075,1,5.555667,2.857247333,2.975915,2.381032,6.911341,4.089429333,2.857247333,1.514625926,0.249785328,4.089429333,2.031899534,0.03930662
4455,4455,"rna-NM_001251022.2",10,1236,"MSTRG.1481","SPK-1",1.052088,1,1.994113,1.348733667,3.220732,4.399105,3.806737,3.808858,7.297287,4.868045,4.379679,5.515003667,2.824025302,1.497753015,0.006322239,4.089023505,2.031756356,0.026675598
66919,66919,"MSTRG.22828.1",13,3065,"MSTRG.22828",".",1,1,1,1,1,5.923398,4.20013,3.707842667,1,4.180767,7.036924,4.072563667,3.707842667,1.890580028,0.133699014,4.072563667,2.025937253,0.020179486
60327,60327,"rna-NM_001353434.1",2,1219,"MSTRG.20418","HSF-19",1.387825,1.310777,1.439922,1.379508,3.702621,2.114927,5.188796,3.668781333,5.266922,5.008136,6.571332,5.615463333,2.659485362,1.411147096,0.061513534,4.070627595,2.025251241,0.038785812
92845,92845,"rna-XM_003548494.4",1,1653,"MSTRG.31456","LOC100782693",1.389946,1.155764,1.178482,1.241397333,7.669651,1.592028,1.721843,3.661174,6.373564,3.847666,4.881313,5.034181,2.949236237,1.560341388,0.294173782,4.055253597,2.019792137,0.01071328
42853,42853,"MSTRG.14586.2",11,1812,"MSTRG.14586",".",1,1,1,1,1,10.848806,1,4.282935333,2.82998,1,8.33486,4.054946667,4.282935333,2.098599894,0.373900966,4.054946667,2.019682939,0.030547624
11279,11279,"rna-XM_006575572.3",6,1156,"MSTRG.3876","LOC100500122",2.318112,2.182609,1.926753,2.142491333,7.310948,15.146637,1.61683,8.024805,7.803378,8.700296,9.554144,8.685939333,3.745548407,1.905176967,0.208200195,4.054130441,2.019392508,0.045876456
83452,83452,"rna-XM_003545468.5",1,1875,"MSTRG.28356","LOC100784982",1.206204,1.228945,1.357904,1.264351,20.896797,1.983832,2.643552,8.508060333,8.557758,2.585682,4.220207,5.121215667,6.729191762,2.750433234,0.307382069,4.050469899,2.018089286,0.005104655
95257,95257,"MSTRG.32156.1",2,853,"MSTRG.32156",".",1.001122,1.00538,1.008133,1.004878333,2.350284,1.39084,2.193579,1.978234333,2.34014,4.900222,4.919439,4.053267,1.968630697,0.977192496,0.030631721,4.033589806,2.012064377,0.039268009
80154,80154,"rna-XM_003543530.4",2,1068,"MSTRG.27212","LOC100776582",1.780369,1.71386,1.90484,1.799689667,9.459487,2.508908,4.568215,5.512203333,10.335751,3.429245,7.992337,7.252444333,3.062863245,1.614880953,0.14616107,4.029830512,2.010719163,0.04872658
66258,66258,"rna-NM_001248662.2",8,2335,"MSTRG.22577","CRK39",1.319675,1.220783,1.586254,1.375570667,3.984937,1.885445,3.629212,3.166531333,6.486164,4.813213,5.199559,5.499645333,2.301976489,1.202873099,0.052850825,3.998082734,1.999308327,0.044791101
85516,85516,"rna-XM_006595487.4",7,1290,"MSTRG.28955","LOC100785143",1.425902,1.157122,1.108044,1.230356,1.545171,2.544427,3.654585,2.581394333,6.148691,5.031183,3.574842,4.918238667,2.098087329,1.069074729,0.09378933,3.997411048,1.999065931,0.048632065
87828,87828,"MSTRG.29787.1",4,1595,"MSTRG.29787",".",1.150487,1,1.231916,1.127467667,5.946782,1.671157,3.657659,3.758532667,4.565971,4.484277,4.393801,4.481349667,3.333605724,1.737083482,0.100581512,3.974703487,1.990847239,0.001426486
34925,34925,"rna-XM_006582259.3",3,2261,"MSTRG.11836","LOC100807943",1.151607,1.132889,1.066791,1.117095667,3.843791,1.617332,2.728922,2.730015,5.596661,3.806015,3.916527,4.439734333,2.443850676,1.289156136,0.066233912,3.974354627,1.990720608,0.014240439
23154,23154,"rna-GlmaxMp73",1,2007,"MSTRG.7827","matR",1.093438,1.119161,1.081555,1.098051333,2.86738,2.284839,1.205482,2.119233667,5.188756,3.978162,3.919433,4.362117,1.929995076,0.948597167,0.104002647,3.972598429,1.990082966,0.036838796
108192,108192,"rna-NM_001255025.2",5,1375,"MSTRG.36591","LOC100803092",1.538457,1.342938,1.156174,1.345856333,10.81774,2.170001,2.323114,5.103618333,8.123589,3.863316,4.02724,5.338048333,3.792097423,1.922996029,0.259099706,3.966283921,1.987787954,0.003523357
114620,114620,"rna-XM_006606711.3",1,1152,"MSTRG.38672","LOC102666115",1.223912,1.223007,1.256259,1.234392667,2.624172,1.89938,3.509079,2.677543667,3.875633,6.693309,4.095778,4.88824,2.169118255,1.117108707,0.036230838,3.960036487,1.985513723,0.037094485
5345,5345,"MSTRG.1819.1",1,763,"MSTRG.1819",".",1.22444,1.281681,1.316166,1.274095667,6.727726,2.209974,5.117861,4.685187,5.262081,3.219963,6.577467,5.019837,3.677264685,1.878633024,0.061343383,3.939921569,1.978166911,0.010392524
8152,8152,"MSTRG.2823.1",5,1311,"MSTRG.2823",".",1.425825,1.643494,1.174566,1.414628333,10.030963,2.072544,7.875637,6.659714667,5.882994,4.839931,5.919477,5.547467333,4.707748678,2.235037305,0.092291417,3.921501644,1.971406205,0.000486341
52023,52023,"rna-XM_014762127.3",4,2150,"MSTRG.17656","LOC100819225",1.1599,1.237115,1.397266,1.264760333,3.371261,1.600742,3.320321,2.764108,2.984087,7.53559,4.292092,4.937256333,2.185479673,1.12794996,0.062745361,3.90370903,1.964845523,0.038159425
114516,114516,"MSTRG.38645.1",11,3470,"MSTRG.38645",".",1.149966,2.073197,1.80272,1.675294333,18.089878,1.460367,3.842019,7.797421333,7.084148,5.085987,7.428167,6.532767333,4.654359045,2.218582507,0.304265831,3.899474381,1.963279673,0.006276657
